gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,num_services,is_new_customer,CLV,avg_service_cost,high_risk_flag,churn_probability,segment,segment_names
0,0,0,0,53,1,0,2,0,1,0,1,0,0,0,1,1,80.6,4348.1,0,3,3,0,4271.799999999999,20.15,0,0.293958957227139,0,Champions
0,0,1,1,34,1,0,0,0,0,0,0,0,0,0,0,1,20.8,635.9,0,2,1,0,707.2,10.4,0,0.06653466625774573,2,Fence Sitters
1,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,3,35.2,108.95,1,0,1,1,105.6,17.6,1,0.7089738388608214,1,At Risk
1,0,1,0,1,1,0,2,0,0,0,0,1,0,0,0,0,78.8,78.8,1,0,2,1,78.8,26.266666666666666,1,0.9312519440971743,1,At Risk
0,0,0,0,19,1,0,2,0,0,1,1,1,0,0,0,1,89.95,1682.4,0,1,4,0,1709.05,17.990000000000002,0,0.41841378250967776,1,At Risk
1,1,1,0,60,1,1,2,1,1,1,1,1,1,2,1,2,116.05,6925.9,0,3,7,0,6963.0,14.50625,0,0.10916548604992299,0,Champions
0,0,0,0,11,1,0,0,0,0,0,0,0,0,2,0,3,19.55,223.15,0,0,1,1,215.05,9.775,0,0.022599625357057108,2,Fence Sitters
1,0,0,0,47,1,1,2,0,1,1,0,1,1,0,1,0,106.4,5127.95,1,2,5,0,5000.8,17.733333333333334,0,0.6874357043823767,0,Champions
0,0,0,0,18,1,0,1,1,0,0,0,0,0,0,0,0,49.4,874.8,1,1,2,0,889.1999999999999,16.466666666666665,0,0.565058428262809,1,At Risk
1,0,1,1,60,1,1,2,1,1,1,1,1,1,2,0,3,115.25,6758.45,0,3,7,0,6915.0,14.40625,0,0.07810779448751994,0,Champions
0,0,1,0,72,1,1,0,0,0,0,0,0,0,2,0,3,24.8,1874.3,0,3,1,0,1785.6,12.4,0,0.008562696190706778,2,Fence Sitters
0,0,0,0,39,1,0,0,0,0,0,0,0,0,1,0,1,19.9,791.15,0,2,1,0,776.0999999999999,9.95,0,0.0433499754169365,2,Fence Sitters
1,0,1,0,59,1,0,2,1,0,1,0,0,0,1,1,3,81.25,4639.45,0,3,3,0,4793.75,20.3125,0,0.04362206791291945,0,Champions
0,0,1,1,2,1,0,2,0,0,0,0,0,0,0,0,1,69.95,143.9,0,0,1,1,139.9,34.975,1,0.7473921660855026,1,At Risk
0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,69.1,69.1,1,0,1,1,69.1,34.55,1,0.9373527377889233,1,At Risk
0,0,1,1,20,1,0,2,0,0,0,0,1,1,0,1,0,90.2,1776.55,1,1,3,0,1804.0,22.55,0,0.5670024593411835,1,At Risk
1,0,0,0,6,1,1,2,0,0,0,0,1,1,0,1,2,93.55,536.4,1,0,3,1,561.3,23.3875,1,0.8740515565335337,1,At Risk
0,0,0,0,71,1,1,2,0,0,1,1,0,0,2,1,3,86.4,6172.0,0,3,3,0,6134.400000000001,21.6,0,0.04161087214648449,0,Champions
1,0,1,0,24,1,1,1,1,1,1,0,0,0,0,0,1,66.3,1559.45,0,1,4,0,1591.1999999999998,13.26,0,0.1452823447211509,0,Champions
0,1,1,0,67,1,1,2,0,0,0,0,1,1,0,1,3,94.65,6079.0,0,3,3,0,6341.55,23.6625,0,0.4065823305529639,0,Champions
0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,1,80.85,80.85,1,0,2,1,80.85,26.95,1,0.9339798119407386,1,At Risk
1,0,1,1,48,1,1,2,0,0,0,0,0,1,1,1,1,82.05,4029.95,1,2,2,0,3938.4,27.35,0,0.14978708940553465,0,Champions
1,0,1,0,37,1,1,1,0,1,0,1,0,1,1,0,1,72.1,2658.4,0,2,4,0,2667.7,14.419999999999998,0,0.07387649905246925,0,Champions
0,0,0,0,11,0,0,1,0,1,1,0,0,0,0,0,1,34.7,383.55,0,0,2,1,381.7000000000001,11.566666666666668,1,0.4824774834143092,1,At Risk
0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,3,20.55,51.15,1,0,1,1,61.650000000000006,10.275,1,0.1717354471545199,2,Fence Sitters
1,0,1,0,18,1,0,2,0,0,1,0,1,1,0,1,3,95.95,1745.5,0,1,4,0,1727.1,19.19,0,0.456074970731601,1,At Risk
0,0,1,1,50,1,0,1,0,0,0,0,0,0,1,1,2,44.8,2230.85,0,3,1,0,2240.0,22.4,0,0.05496997498669701,2,Fence Sitters
1,0,1,1,67,1,1,2,1,0,1,1,1,1,1,1,0,109.4,7281.6,0,3,6,0,7329.8,15.62857142857143,0,0.10010271415302478,0,Champions
1,0,1,0,25,1,0,1,1,1,0,1,0,1,0,1,1,71.05,1837.7,0,2,5,0,1776.25,11.841666666666669,0,0.09806210908874424,0,Champions
1,1,0,0,2,1,1,2,0,0,1,0,0,0,0,1,0,78.55,149.55,1,0,2,1,157.1,26.183333333333334,1,0.7959887491540814,1,At Risk
0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,3,19.7,180.7,0,0,1,1,177.29999999999998,9.85,1,0.14716407119624889,2,Fence Sitters
1,0,0,1,10,0,0,1,1,1,0,1,0,0,1,0,1,40.25,411.45,0,0,3,1,402.5,10.0625,0,0.04345729501562458,2,Fence Sitters
1,0,1,0,70,1,0,0,0,0,0,0,0,0,2,0,3,19.85,1328.35,0,3,1,0,1389.5,9.925,0,0.009412314758968615,2,Fence Sitters
0,0,0,0,9,1,0,1,1,0,1,1,0,1,0,1,2,68.25,576.95,0,0,5,1,614.25,11.375,1,0.13645240995860738,0,Champions
1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,3,20.15,68.45,0,0,1,1,80.6,10.075,1,0.17039421485840894,2,Fence Sitters
1,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,50.95,123.05,0,0,2,1,101.9,16.983333333333334,1,0.37506009049156147,1,At Risk
1,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,78.65,78.65,1,0,2,1,78.65,26.21666666666667,1,0.9322193705503156,1,At Risk
0,0,0,0,19,0,0,1,0,0,0,0,0,0,0,1,2,25.15,468.35,0,1,0,0,477.85,25.15,0,0.487159156673564,2,Fence Sitters
0,0,1,1,7,1,0,0,0,0,0,0,0,0,0,1,2,20.25,174.7,0,0,1,1,141.75,10.125,1,0.12367147491259134,2,Fence Sitters
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,42.9,42.9,1,0,1,1,42.9,21.45,1,0.8686784181274689,1,At Risk
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,44.0,44.0,0,0,1,1,44.0,22.0,1,0.804818125099878,1,At Risk
1,0,1,1,9,1,0,0,0,0,0,0,0,0,1,0,1,20.25,172.35,0,0,1,1,182.25,10.125,0,0.05029858717326519,2,Fence Sitters
1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,0,1,34.25,139.35,1,0,2,1,102.75,11.416666666666666,1,0.4724824971091307,1,At Risk
1,0,0,0,9,0,0,1,1,0,1,1,1,1,0,0,1,58.5,539.85,1,0,5,1,526.5,9.75,1,0.3998356139581216,1,At Risk
1,0,0,0,5,1,0,1,1,0,1,0,0,0,0,0,3,55.8,300.4,0,0,3,1,279.0,13.95,1,0.26897134705949804,1,At Risk
1,0,1,1,56,1,0,2,0,0,0,0,1,1,1,0,2,88.9,4968.0,0,3,3,0,4978.400000000001,22.225,0,0.09253680915094294,0,Champions
1,0,0,1,18,1,1,1,1,0,0,0,0,0,0,0,1,57.65,992.7,0,1,2,0,1037.7,19.216666666666665,0,0.16849537073051551,2,Fence Sitters
0,1,0,0,49,1,1,2,0,0,0,0,1,1,0,1,0,96.2,4718.25,1,3,3,0,4713.8,24.05,0,0.9092034340546395,1,At Risk
0,0,1,0,70,1,1,1,1,1,1,1,1,0,2,0,1,79.15,5536.5,0,3,6,0,5540.5,11.30714285714286,0,0.031173774340146888,0,Champions
1,0,0,0,72,1,1,2,0,1,1,1,1,1,2,1,3,108.05,7806.6,0,3,6,0,7779.599999999999,15.435714285714283,0,0.09341740399699268,0,Champions
1,1,0,0,6,1,0,2,0,0,1,0,0,0,0,0,0,74.4,434.1,1,0,2,1,446.4,24.8,1,0.7179685722807013,1,At Risk
0,1,1,0,17,1,1,2,0,0,0,0,1,1,0,1,0,94.8,1563.9,0,1,3,0,1611.6,23.7,0,0.6867616824150525,1,At Risk
0,0,1,0,29,0,0,1,0,0,0,0,1,1,0,1,0,45.9,1332.4,0,2,2,0,1331.1,15.3,0,0.7261177880136889,1,At Risk
1,0,1,0,6,1,1,2,0,1,1,0,1,1,0,1,0,105.3,545.2,1,0,5,1,631.8,17.55,1,0.8105183695089379,1,At Risk
0,0,1,0,63,1,1,2,0,0,1,0,1,1,2,0,0,102.6,6296.75,0,3,4,0,6463.799999999999,20.52,0,0.16523496172926921,0,Champions
0,0,1,0,16,1,1,2,0,0,0,0,0,0,0,1,2,73.85,1284.2,1,1,1,0,1181.6,36.925,0,0.606778992898103,1,At Risk
0,0,0,0,59,1,0,1,0,0,1,0,0,1,1,1,2,61.35,3645.5,0,3,3,0,3619.65,15.3375,0,0.1991400388576455,0,Champions
1,0,0,0,3,1,0,1,0,0,1,0,1,0,0,0,0,57.55,161.45,0,0,3,1,172.64999999999998,14.3875,1,0.566179360415974,1,At Risk
1,0,0,0,8,0,0,1,0,1,0,0,0,0,0,1,1,29.25,226.95,0,0,1,1,234.0,14.625,1,0.5003594499061496,2,Fence Sitters
1,1,1,0,7,1,1,2,0,0,0,0,0,1,0,1,0,84.55,646.85,1,0,2,1,591.85,28.183333333333334,1,0.8023114965604364,1,At Risk
1,0,0,0,68,1,0,0,0,0,0,0,0,0,2,0,3,19.6,1441.65,0,3,1,0,1332.8000000000002,9.8,0,0.008289878847606591,2,Fence Sitters
1,0,1,1,68,1,1,2,1,0,1,1,1,1,2,0,3,111.75,7511.3,0,3,6,0,7599.0,15.964285714285714,0,0.101039325497117,0,Champions
1,1,1,0,52,1,1,2,0,1,1,0,1,1,1,1,0,106.5,5621.85,0,3,5,0,5538.0,17.75,0,0.23785814921398274,0,Champions
0,0,1,1,72,1,1,2,1,1,0,1,1,1,2,1,3,107.7,7919.8,0,3,6,0,7754.400000000001,15.385714285714286,0,0.019157397171847966,0,Champions
1,0,1,0,32,1,0,0,0,0,0,0,0,0,1,0,1,19.3,593.2,0,2,1,0,617.6,9.65,0,0.028544806283443625,2,Fence Sitters
1,0,1,0,72,1,0,0,0,0,0,0,0,0,2,0,2,20.05,1423.65,0,3,1,0,1443.6,10.025,0,0.005875695188330462,2,Fence Sitters
0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,1,3,69.95,69.95,0,0,1,1,69.95,34.975,1,0.7236601268790425,1,At Risk
0,0,1,1,42,1,0,1,1,0,0,1,0,1,1,0,3,63.7,2763.35,0,2,4,0,2675.4,12.74,0,0.052963618391078916,0,Champions
1,0,0,0,25,1,1,0,0,0,0,0,0,0,2,0,3,24.75,692.1,1,2,1,0,618.75,12.375,0,0.03395557676197899,2,Fence Sitters
0,0,0,0,45,1,0,1,1,0,0,0,0,0,0,1,2,50.9,2298.55,0,2,2,0,2290.5,16.966666666666665,0,0.19963267661961756,2,Fence Sitters
1,0,1,1,43,0,0,1,1,0,1,1,1,1,1,1,3,60.4,2640.55,0,2,5,0,2597.2,10.066666666666666,0,0.06889636060343717,0,Champions
0,0,1,0,37,1,1,1,1,0,1,0,1,1,1,0,1,79.25,2911.8,0,2,5,0,2932.25,13.208333333333334,0,0.11873819074392047,0,Champions
1,1,0,0,20,1,1,2,0,0,0,0,0,1,0,1,3,85.8,1727.5,1,1,2,0,1716.0,28.6,0,0.601090881682414,1,At Risk
1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,24.45,86.6,1,0,0,1,97.8,24.45,1,0.7737235294339155,1,At Risk
0,0,1,0,63,1,0,2,1,1,1,1,1,1,2,1,3,110.1,6705.7,0,3,7,0,6936.299999999999,13.7625,0,0.11799845963304541,0,Champions
0,0,0,0,3,1,0,2,0,0,0,0,1,1,0,0,1,90.7,237.65,0,0,3,1,272.1,22.675,1,0.8932015913689467,1,At Risk
0,0,1,1,66,1,1,0,0,0,0,0,0,0,2,1,3,25.3,1672.35,0,3,1,0,1669.8,12.65,0,0.007693712638507468,2,Fence Sitters
0,0,0,0,28,1,1,2,0,1,1,0,1,1,0,1,0,105.7,2979.5,1,2,5,0,2959.6,17.616666666666667,0,0.8541998026416071,1,At Risk
1,1,0,0,8,1,1,2,0,0,0,0,0,1,0,0,0,85.2,695.75,0,0,2,1,681.6,28.4,1,0.8773226278929179,1,At Risk
0,0,0,1,71,1,1,0,0,0,0,0,0,0,2,0,1,24.35,1654.6,0,3,1,0,1728.85,12.175,0,0.009591426468711263,2,Fence Sitters
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,24.25,24.25,1,0,0,1,24.25,24.25,1,0.9359130617725074,1,At Risk
1,0,1,1,72,1,1,0,0,0,0,0,0,0,2,0,2,25.1,1857.85,0,3,1,0,1807.2,12.55,0,0.005676872370990484,2,Fence Sitters
0,1,1,0,16,1,0,1,1,1,0,0,0,0,0,1,2,54.55,825.1,0,1,3,0,872.8,13.6375,0,0.21184687931132842,2,Fence Sitters
0,0,1,0,66,1,1,2,1,1,1,1,0,0,2,0,1,96.6,6424.25,0,3,5,0,6375.599999999999,16.099999999999998,0,0.1005458423832704,0,Champions
1,0,0,0,11,1,1,2,0,0,0,0,0,0,0,1,0,76.5,837.95,1,0,1,1,841.5,38.25,1,0.8302718595892721,1,At Risk
0,0,0,0,51,1,1,1,1,1,1,1,1,0,1,1,3,81.15,4126.2,0,3,6,0,4138.650000000001,11.592857142857143,0,0.05440412314327027,0,Champions
1,0,0,1,8,0,0,1,1,0,0,0,0,1,0,1,0,38.5,330.8,0,0,2,1,308.0,12.833333333333334,1,0.23121659436772762,2,Fence Sitters
0,0,0,0,14,1,0,2,0,0,0,0,1,1,0,1,0,92.9,1337.45,0,1,3,0,1300.6,23.225,0,0.8852445575146124,1,At Risk
1,0,0,0,4,1,1,2,0,1,0,1,0,1,0,1,0,93.5,362.2,1,0,4,1,374.0,18.7,1,0.6659137276527333,1,At Risk
1,0,0,0,70,1,1,1,1,1,1,0,1,1,2,0,1,84.7,5991.05,0,3,6,0,5929.0,12.1,0,0.039359280215217,0,Champions
1,0,0,1,70,1,1,1,1,1,0,1,0,0,2,0,0,66.0,4891.5,0,3,4,0,4620.0,13.2,0,0.038022009839264716,0,Champions
1,1,1,0,54,1,1,2,0,1,0,0,1,1,1,1,3,101.5,5373.1,1,3,4,0,5481.0,20.3,0,0.20927187233182065,0,Champions
0,0,0,1,28,1,0,2,1,0,0,0,0,0,0,1,2,74.9,2068.55,1,2,2,0,2097.2000000000003,24.96666666666667,0,0.3633736629532545,1,At Risk
0,0,0,0,24,1,0,0,0,0,0,0,0,0,2,0,1,20.75,487.05,0,1,1,0,498.0,10.375,0,0.0184136892548088,2,Fence Sitters
1,0,1,0,69,1,0,1,0,1,0,0,0,1,2,1,3,61.45,4131.2,0,3,3,0,4240.05,15.3625,0,0.015129577296464388,0,Champions
0,0,1,1,42,1,0,1,1,1,0,0,0,0,0,0,1,54.5,2301.15,0,2,3,0,2289.0,13.625,0,0.13145951259859864,2,Fence Sitters
1,1,0,0,2,1,0,2,0,0,0,0,0,0,0,1,0,69.6,131.65,1,0,1,1,139.2,34.8,1,0.7777311030581298,1,At Risk
1,1,0,0,39,1,1,2,0,0,1,0,1,1,0,1,0,99.75,4036.0,0,2,4,0,3890.25,19.95,0,0.7774694877189781,1,At Risk
0,0,1,1,45,1,1,2,0,1,1,1,1,1,2,1,2,109.75,4900.65,0,2,6,0,4938.75,15.678571428571429,0,0.1985343168265291,0,Champions
0,0,1,1,72,1,1,1,1,1,1,1,1,0,2,1,2,80.85,5727.45,0,3,6,0,5821.2,11.55,0,0.007521540551730033,0,Champions
1,0,0,0,38,1,0,0,0,0,0,0,0,0,2,0,1,20.3,743.05,0,2,1,0,771.4,10.15,0,0.02071549477841482,2,Fence Sitters
0,0,1,0,72,1,1,1,1,1,1,1,0,0,2,1,2,67.8,4804.65,0,3,5,0,4881.599999999999,11.3,0,0.006231816269420361,0,Champions
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,24.05,24.05,1,0,1,1,24.05,12.025,1,0.6929375290530272,1,At Risk
0,0,1,1,72,1,0,0,0,0,0,0,0,0,2,1,3,19.8,1414.65,0,3,1,0,1425.6,9.9,0,0.003468622170051301,2,Fence Sitters
0,0,1,0,55,1,1,0,0,0,0,0,0,0,2,0,2,25.7,1443.65,0,3,1,0,1413.5,12.85,0,0.01831379754808689,2,Fence Sitters
1,0,1,1,51,0,0,1,0,0,1,1,1,1,1,1,0,56.15,2898.95,0,3,4,0,2863.65,11.23,0,0.07511250425473348,0,Champions
0,0,0,0,63,1,0,1,1,1,1,1,1,1,2,1,2,86.7,5309.5,0,3,7,0,5462.1,10.8375,0,0.01593064320868707,0,Champions
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.4,20.4,0,0,1,1,20.4,10.2,1,0.6254111286256193,1,At Risk
1,0,1,1,23,1,0,0,0,0,0,0,0,0,2,1,1,19.65,451.55,0,1,1,0,451.95,9.825,0,0.011533310341787938,2,Fence Sitters
1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,50.55,50.55,1,0,2,1,50.55,16.849999999999998,1,0.600676029166208,1,At Risk
1,0,0,0,2,1,1,1,0,0,0,1,0,0,0,1,1,54.35,117.05,0,0,2,1,108.7,18.116666666666667,1,0.5705794148160412,1,At Risk
1,1,0,0,52,1,1,2,1,1,1,0,1,1,0,0,3,108.1,5839.3,0,3,6,0,5621.2,15.44285714285714,0,0.33031680009789904,0,Champions
1,0,0,0,36,1,1,1,1,0,0,0,0,0,1,0,1,54.45,1893.5,0,2,2,0,1960.2,18.15,0,0.059888798088688563,2,Fence Sitters
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,45.35,45.35,0,0,1,1,45.35,22.675,1,0.8067243221515248,1,At Risk
1,0,0,0,28,1,1,1,1,0,1,0,0,0,1,0,1,59.0,1654.45,0,2,3,0,1652.0,14.75,0,0.0385933374786188,2,Fence Sitters
1,0,1,1,7,1,0,1,1,1,1,0,1,0,1,0,0,69.45,477.05,0,0,5,1,486.15,11.575,0,0.03633304589699561,0,Champions
0,0,0,0,14,1,1,2,0,1,0,0,1,1,0,1,0,100.55,1415.55,1,1,4,0,1407.7,20.11,0,0.8234623543490215,1,At Risk
0,1,1,0,72,0,0,1,1,1,1,1,1,1,2,1,3,64.95,4546.0,0,3,6,0,4676.400000000001,9.278571428571428,0,0.013855654154931866,0,Champions
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,20.5,20.5,1,0,1,1,20.5,10.25,1,0.562480166140324,1,At Risk
1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,1,18.85,163.2,0,0,1,1,188.5,9.425,1,0.16856227205784208,2,Fence Sitters
0,0,0,0,42,1,0,0,0,0,0,0,0,0,1,0,2,19.8,849.9,0,2,1,0,831.6,9.9,0,0.04051491279836659,2,Fence Sitters
1,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,2,25.05,189.95,0,0,0,1,175.35,25.05,1,0.5606414533990097,2,Fence Sitters
0,0,0,0,4,1,0,2,0,0,1,0,0,0,0,1,2,74.8,321.9,1,0,2,1,299.2,24.933333333333334,1,0.7073790575824009,1,At Risk
0,0,1,1,72,1,1,2,1,1,1,1,1,1,2,1,3,114.3,8058.55,0,3,7,0,8229.6,14.2875,0,0.011442023644940758,0,Champions
1,0,1,0,20,0,0,1,0,0,0,0,0,0,0,1,0,24.45,482.8,1,1,0,0,489.0,24.45,0,0.4213395217376652,2,Fence Sitters
0,0,0,0,63,1,0,2,1,1,1,1,1,1,2,0,3,109.2,7049.75,0,3,7,0,6879.6,13.65,0,0.12328099505857211,0,Champions
1,0,0,0,56,0,0,1,1,1,1,1,0,0,2,0,2,45.05,2560.1,0,3,4,0,2522.8,9.01,0,0.024045896427741912,0,Champions
1,0,0,1,5,1,0,1,0,0,0,1,0,0,0,1,1,51.0,286.8,0,0,2,1,255.0,17.0,1,0.4225646990193941,1,At Risk
1,0,1,0,72,1,1,2,0,1,1,1,1,1,2,1,2,110.45,7982.5,0,3,6,0,7952.400000000001,15.778571428571428,0,0.03940513796139953,0,Champions
0,1,1,1,68,1,1,2,0,1,1,0,0,0,0,1,0,84.65,5683.6,0,3,3,0,5756.200000000001,21.1625,0,0.3705701675631245,0,Champions
0,0,1,1,67,1,0,1,1,1,0,1,0,0,1,0,1,60.05,3994.05,0,3,4,0,4023.35,12.01,0,0.035839831581851965,0,Champions
0,0,1,1,8,1,0,1,0,0,0,0,0,0,0,0,2,44.65,369.15,0,0,1,1,357.2,22.325,1,0.3222310916094356,2,Fence Sitters
0,0,1,1,52,1,1,2,0,1,0,1,0,1,0,1,2,93.25,4631.7,0,3,4,0,4849.0,18.65,0,0.16952125459651776,0,Champions
1,0,1,1,18,1,0,0,0,0,0,0,0,0,0,1,1,20.25,401.95,0,1,1,0,364.5,10.125,0,0.08042812568832398,2,Fence Sitters
1,0,1,1,59,1,1,0,0,0,0,0,0,0,2,0,1,25.45,1534.05,0,3,1,0,1501.55,12.725,0,0.008130048134951022,2,Fence Sitters
1,0,0,0,60,1,0,0,0,0,0,0,0,0,2,0,1,20.6,1093.0,0,3,1,0,1236.0,10.3,0,0.02194828796116439,2,Fence Sitters
0,0,0,0,7,1,1,2,0,0,0,0,1,1,0,1,0,94.1,701.3,0,0,3,1,658.6999999999999,23.525,1,0.9240502284091308,1,At Risk
0,0,1,1,59,0,0,1,1,0,1,0,0,0,1,0,1,34.8,1980.3,0,3,2,0,2053.2,11.6,0,0.024312110320916135,2,Fence Sitters
0,0,0,0,46,0,0,1,1,0,1,1,1,1,2,1,2,60.75,2893.4,0,2,5,0,2794.5,10.125,0,0.02495368732563802,0,Champions
0,0,0,0,5,1,0,1,0,1,0,0,0,0,0,1,0,51.35,262.3,0,0,2,1,256.75,17.116666666666667,1,0.5261207243315268,1,At Risk
0,1,1,0,59,0,0,1,1,0,1,1,1,1,2,1,3,64.05,3886.85,0,3,5,0,3778.95,10.675,0,0.01725420941846014,0,Champions
1,0,1,0,70,1,1,1,0,1,1,1,1,1,2,1,2,84.8,5917.55,0,3,6,0,5936.0,12.114285714285714,0,0.03134143409659264,0,Champions
1,0,0,0,14,1,0,2,0,0,0,0,0,0,0,1,3,71.0,914.0,1,1,1,0,994.0,35.5,0,0.47203457058956155,1,At Risk
1,0,0,0,44,1,1,1,0,0,0,0,0,0,0,1,1,50.15,2139.1,0,2,1,0,2206.6,25.075,0,0.2883928173180319,2,Fence Sitters
1,0,1,0,64,1,1,2,1,0,1,0,1,0,2,1,3,94.6,5948.7,0,3,4,0,6054.4,18.92,0,0.057066676408153015,0,Champions
1,0,1,1,58,0,0,1,1,0,1,1,1,1,2,0,1,59.75,3624.35,0,3,5,0,3465.5,9.958333333333334,0,0.014663034012149823,0,Champions
1,1,1,0,46,1,1,2,0,0,0,1,1,1,1,0,0,100.25,4753.85,0,2,4,0,4611.5,20.05,0,0.3348928842323893,0,Champions
0,1,1,0,58,1,1,2,0,1,0,0,1,1,0,1,0,98.9,5780.7,0,3,4,0,5736.200000000001,19.78,0,0.6849812215812524,0,Champions
1,0,1,0,72,1,1,2,0,1,0,0,1,1,2,1,3,97.7,6869.7,0,3,4,0,7034.400000000001,19.54,0,0.04368534422798525,0,Champions
1,1,0,0,30,0,0,1,0,0,1,0,1,0,0,1,0,40.3,1172.95,1,2,2,0,1209.0,13.433333333333332,0,0.7093662530035164,1,At Risk
0,1,0,0,11,1,1,1,1,1,0,0,0,0,0,0,2,60.25,662.95,0,0,3,1,662.75,15.0625,1,0.2507229937578272,1,At Risk
1,1,0,0,34,0,0,1,0,1,1,0,1,1,0,1,0,56.25,1765.95,0,2,4,0,1912.5,11.25,0,0.5425700511379329,1,At Risk
0,0,0,0,54,0,0,1,1,1,0,0,0,1,2,0,2,46.2,2431.95,0,3,3,0,2494.8,11.55,0,0.04503688592592509,2,Fence Sitters
1,0,0,0,3,0,0,1,0,1,0,0,1,1,0,1,0,50.6,155.35,1,0,3,1,151.8,12.65,1,0.5890784699945832,1,At Risk
1,0,1,1,72,1,1,0,0,0,0,0,0,0,2,0,1,24.9,1859.2,0,3,1,0,1792.8,12.45,0,0.005676872370990484,2,Fence Sitters
1,0,1,1,40,1,1,2,0,0,1,1,0,0,0,1,0,84.85,3303.05,1,2,3,0,3394.0,21.2125,0,0.4876994026653143,1,At Risk
1,0,1,1,2,1,0,1,0,0,0,0,1,1,0,0,1,65.7,134.35,1,0,3,1,131.4,16.425,1,0.5981020695801131,1,At Risk
0,0,1,1,54,1,1,1,0,0,1,0,0,1,2,0,3,63.35,3409.1,0,3,3,0,3420.9,15.8375,0,0.03667029249095245,0,Champions
1,0,0,0,14,1,0,1,1,0,0,0,0,0,0,0,2,50.1,709.5,0,1,2,0,701.4,16.7,0,0.23015930631456247,2,Fence Sitters
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,70.5,70.5,1,0,1,1,70.5,35.25,1,0.9261364665560967,1,At Risk
1,0,0,0,10,1,1,2,0,1,1,0,0,1,0,1,0,94.85,953.45,1,0,4,1,948.5,18.97,1,0.7653915292991689,1,At Risk
1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,50.15,50.15,0,0,2,1,50.15,16.716666666666665,1,0.5404273801831568,1,At Risk
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,19.75,19.75,1,0,1,1,19.75,9.875,1,0.6301773548820512,1,At Risk
0,0,0,0,56,1,1,1,1,1,0,1,0,0,1,1,2,64.65,3665.55,0,3,4,0,3620.400000000001,12.93,0,0.052165292138225336,0,Champions
1,0,1,0,68,1,0,1,1,1,0,1,1,1,2,1,2,79.6,5515.8,0,3,6,0,5412.799999999999,11.37142857142857,0,0.03332735474154742,0,Champions
1,0,1,1,14,1,0,0,0,0,0,0,0,0,1,1,1,19.5,272.0,0,1,1,0,273.0,9.75,0,0.03813594090415429,2,Fence Sitters
0,0,1,1,68,1,0,2,1,0,0,1,1,1,2,1,0,99.55,6668.0,0,3,5,0,6769.4,16.591666666666665,0,0.06806234908919562,0,Champions
0,1,1,0,55,1,1,2,0,0,0,0,0,0,0,1,0,74.0,4052.4,0,3,1,0,4070.0,37.0,0,0.4734481406645155,1,At Risk
1,0,0,0,16,0,0,1,1,0,0,0,1,0,0,1,0,38.9,664.4,0,1,2,0,622.4,12.966666666666669,0,0.589612525104393,1,At Risk
0,1,0,0,9,1,0,2,0,0,0,0,0,1,0,1,0,79.55,718.55,0,0,2,1,715.9499999999999,26.516666666666666,1,0.8547643014249178,1,At Risk
0,0,1,1,14,1,0,1,1,1,0,0,1,0,0,1,0,65.45,937.6,1,1,4,0,916.3,13.09,0,0.1296813705478891,0,Champions
0,1,1,0,58,1,1,2,0,0,1,0,1,1,0,1,0,98.7,5812.6,1,3,4,0,5724.6,19.74,0,0.807759678654737,0,Champions
0,0,0,0,53,0,0,1,1,1,0,0,0,1,0,1,2,46.3,2546.85,0,3,3,0,2453.9,11.575,0,0.421143319142397,2,Fence Sitters
0,0,1,0,70,1,1,2,1,1,1,0,1,0,2,1,3,99.35,6944.5,0,3,5,0,6954.5,16.558333333333334,0,0.11677363194580041,0,Champions
